utc,committedGiB,limitGiB
2026-09-20T13:34:37.6084827Z,6.78,16.00
2026-09-20T13:34:39.9255800Z,6.86,16.00
2026-09-20T13:34:42.2323336Z,6.87,16.00
2026-09-20T13:34:44.5421680Z,6.96,16.00
2026-09-20T13:34:46.8474660Z,7.09,16.00
2026-09-20T13:34:49.1579168Z,7.20,16.00
2026-09-20T13:34:51.4632035Z,7.34,16.00
2026-09-20T13:34:53.8270740Z,7.69,16.00
2026-09-20T13:34:56.1248452Z,6.17,16.00
2026-09-20T13:34:58.4290147Z,6.23,16.00
2026-09-20T13:35:00.7330674Z,6.24,16.00
2026-09-20T13:35:03.0384672Z,6.22,16.00
2026-09-20T13:35:05.3447076Z,6.24,16.00
2026-09-20T13:35:07.6469589Z,6.27,16.00
2026-09-20T13:35:09.9581895Z,5.40,16.00
2026-09-20T13:35:12.2598508Z,5.58,16.00
2026-09-20T13:35:14.5718369Z,4.39,16.00
2026-09-20T13:35:16.8633769Z,4.27,16.00
2026-09-20T13:35:19.1498135Z,4.32,16.00
2026-09-20T13:35:21.4434036Z,4.50,16.00
2026-09-20T13:35:23.7556272Z,4.65,16.00
2026-09-20T13:35:26.0649125Z,4.68,16.00
2026-09-20T13:35:28.3705648Z,4.71,16.00
2026-09-20T13:35:30.6755365Z,4.68,16.00
2026-09-20T13:35:32.9828664Z,4.73,16.00
2026-09-20T13:35:35.2983575Z,4.76,16.00
2026-09-20T13:35:37.6125851Z,4.72,16.00
2026-09-20T13:35:39.9318067Z,4.71,16.00
2026-09-20T13:35:42.2336728Z,4.71,16.00
2026-09-20T13:35:44.5960984Z,4.72,16.00
2026-09-20T13:35:46.9006510Z,4.72,16.00
2026-09-20T13:35:49.2023297Z,4.73,16.00
2026-09-20T13:35:51.5111960Z,4.72,16.00
2026-09-20T13:35:53.8099182Z,4.72,16.00
2026-09-20T13:35:56.1219613Z,4.74,16.00
2026-09-20T13:35:58.4326861Z,4.73,16.00
2026-09-20T13:36:00.7373090Z,4.74,16.00
2026-09-20T13:36:03.0431185Z,4.73,16.00
2026-09-20T13:36:05.3430404Z,4.73,16.00
2026-09-20T13:36:07.6544082Z,4.72,16.00
2026-09-20T13:36:09.9633539Z,4.73,16.00
2026-09-20T13:36:12.2704958Z,4.73,16.00
2026-09-20T13:36:14.5739598Z,4.73,16.00
2026-09-20T13:36:16.8835738Z,4.73,16.00
2026-09-20T13:36:19.1886073Z,4.74,16.00
2026-09-20T13:36:21.4906367Z,4.74,16.00
2026-09-20T13:36:23.7985690Z,4.74,16.00
2026-09-20T13:36:26.1018507Z,4.74,16.00
2026-09-20T13:36:28.3933339Z,4.75,16.00
2026-09-20T13:36:30.6917669Z,4.75,16.00
2026-09-20T13:36:32.9844266Z,4.75,16.00
